L,d,r,p,q,samples,mi_0,mi_1,mi_2,mi_3,mi_4,mi_5,mi_6,mi_7,mi_8,mi_9,mi_10
48,4,3,0.03,4,1032,0.6666666666666666,0.5625,0.5,0.4583333333333333,0.4166666666666667,0.375,0.375,0.3125,0.2916666666666667,0.2708333333333333,0.25
48,4,3,0.03,4,1033,0.6666666666666666,0.625,0.5625,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,1034,0.6666666666666666,0.625,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.375,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,1035,0.6666666666666666,0.5625,0.5625,0.4791666666666667,0.4791666666666667,0.4375,0.375,0.375,0.3541666666666667,0.3333333333333333,0.3125
48,4,3,0.03,4,1036,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.375,0.3541666666666667,0.3125,0.3125,0.3125,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1037,0.6666666666666666,0.625,0.6041666666666666,0.5,0.4583333333333333,0.375,0.3541666666666667,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1038,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4375,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1039,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5833333333333334,0.5,0.4583333333333333,0.4375,0.4166666666666667,0.375,0.3125,0.25
48,4,3,0.03,4,1040,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4375,0.375,0.3125,0.2708333333333333,0.2708333333333333,0.25,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1041,0.6666666666666666,0.5833333333333334,0.5625,0.5,0.4791666666666667,0.4791666666666667,0.4375,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,1042,0.6666666666666666,0.625,0.5833333333333334,0.5625,0.4375,0.375,0.3541666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.22916666666666666
48,4,3,0.03,4,1043,0.6666666666666666,0.6041666666666666,0.5,0.5,0.4166666666666667,0.375,0.3333333333333333,0.3125,0.2916666666666667,0.25,0.20833333333333334
48,4,3,0.03,4,1044,0.6666666666666666,0.5,0.4375,0.4166666666666667,0.3541666666666667,0.2708333333333333,0.25,0.25,0.25,0.25,0.25
48,4,3,0.03,4,1045,0.6666666666666666,0.625,0.5,0.4375,0.3958333333333333,0.375,0.3333333333333333,0.22916666666666666,0.20833333333333334,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1046,0.6666666666666666,0.5833333333333334,0.5,0.4583333333333333,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25
48,4,3,0.03,4,1047,0.6666666666666666,0.625,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.4375,0.375,0.3333333333333333,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,1048,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.5,0.4791666666666667,0.4375,0.4166666666666667,0.375,0.375,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,1049,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.5208333333333334,0.4375,0.4166666666666667,0.375,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1050,0.6666666666666666,0.625,0.5625,0.5208333333333334,0.4791666666666667,0.4166666666666667,0.375,0.3541666666666667,0.3541666666666667,0.3125,0.2916666666666667
48,4,3,0.03,4,1051,0.6666666666666666,0.6041666666666666,0.4791666666666667,0.4375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3125,0.3125,0.22916666666666666
48,4,3,0.03,4,1052,0.6666666666666666,0.625,0.5208333333333334,0.4166666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.25,0.20833333333333334,0.1875
48,4,3,0.03,4,1053,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4375,0.4375,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.375
48,4,3,0.03,4,1054,0.6666666666666666,0.5833333333333334,0.5625,0.5,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1055,0.6666666666666666,0.5625,0.5,0.4791666666666667,0.4791666666666667,0.3958333333333333,0.3958333333333333,0.375,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1056,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4375,0.3958333333333333,0.375,0.375,0.375,0.3541666666666667,0.3125,0.2916666666666667
48,4,3,0.03,4,1057,0.6666666666666666,0.625,0.5416666666666666,0.5208333333333334,0.375,0.375,0.3541666666666667,0.3541666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1058,0.6666666666666666,0.6041666666666666,0.5833333333333334,0.4375,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1059,0.6666666666666666,0.625,0.5625,0.5625,0.5208333333333334,0.5208333333333334,0.4791666666666667,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1060,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.25,0.16666666666666666
48,4,3,0.03,4,1061,0.6666666666666666,0.5833333333333334,0.5,0.4375,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.25,0.1875
48,4,3,0.03,4,1062,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4375,0.4375,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,1063,0.6666666666666666,0.6666666666666666,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,1064,0.6666666666666666,0.625,0.5416666666666666,0.4791666666666667,0.4583333333333333,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.25,0.25,0.25
48,4,3,0.03,4,1065,0.6666666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.5208333333333334,0.5,0.5,0.4791666666666667,0.375,0.3541666666666667,0.3125
48,4,3,0.03,4,1066,0.6666666666666666,0.6041666666666666,0.5625,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.4375,0.375,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,1067,0.6666666666666666,0.6458333333333334,0.5625,0.4791666666666667,0.4375,0.4375,0.4375,0.3958333333333333,0.375,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,1068,0.6666666666666666,0.625,0.5416666666666666,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.3125
48,4,3,0.03,4,1069,0.6666666666666666,0.6458333333333334,0.5625,0.5208333333333334,0.5,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,1070,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5416666666666666,0.5208333333333334,0.4791666666666667,0.375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667
48,4,3,0.03,4,1071,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4791666666666667,0.4375,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125
48,4,3,0.03,4,1072,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5,0.4375,0.3958333333333333,0.3958333333333333,0.3541666666666667,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1073,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.375,0.3333333333333333,0.2916666666666667,0.25,0.25,0.25
48,4,3,0.03,4,1074,0.6666666666666666,0.5416666666666666,0.4583333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3541666666666667,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1075,0.6666666666666666,0.5833333333333334,0.5625,0.4791666666666667,0.4791666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,1076,0.6666666666666666,0.625,0.5833333333333334,0.5208333333333334,0.4375,0.3958333333333333,0.3958333333333333,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,1077,0.6666666666666666,0.625,0.5416666666666666,0.4583333333333333,0.4375,0.4375,0.4166666666666667,0.3958333333333333,0.375,0.375,0.375
48,4,3,0.03,4,1078,0.6666666666666666,0.625,0.5625,0.5,0.5,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,1079,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4375,0.4375,0.375,0.375,0.3541666666666667,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1080,0.6666666666666666,0.5625,0.5,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1081,0.6666666666666666,0.5625,0.5208333333333334,0.5,0.4583333333333333,0.4166666666666667,0.375,0.375,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,1082,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.4583333333333333,0.4583333333333333,0.3958333333333333,0.375,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.22916666666666666
48,4,3,0.03,4,1083,0.6666666666666666,0.5625,0.4791666666666667,0.4791666666666667,0.4166666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,1084,0.6666666666666666,0.625,0.6041666666666666,0.6041666666666666,0.5625,0.4375,0.4166666666666667,0.3333333333333333,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1085,0.6666666666666666,0.625,0.6041666666666666,0.5,0.4166666666666667,0.3958333333333333,0.375,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1086,0.6666666666666666,0.6041666666666666,0.5625,0.4583333333333333,0.3958333333333333,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.22916666666666666,0.16666666666666666
48,4,3,0.03,4,1087,0.6666666666666666,0.5833333333333334,0.5,0.4583333333333333,0.4375,0.375,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25,0.25
48,4,3,0.03,4,1088,0.6666666666666666,0.6041666666666666,0.5625,0.5208333333333334,0.4375,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25
48,4,3,0.03,4,1089,0.6666666666666666,0.5833333333333334,0.4375,0.375,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.25,0.22916666666666666,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,1090,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.4791666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.25
48,4,3,0.03,4,1091,0.6666666666666666,0.625,0.5416666666666666,0.5416666666666666,0.4375,0.375,0.3125,0.3125,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1092,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5208333333333334,0.5,0.4791666666666667,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,1093,0.6666666666666666,0.6041666666666666,0.5,0.4375,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.22916666666666666,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,1094,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.375,0.2916666666666667,0.2708333333333333,0.25,0.25
48,4,3,0.03,4,1095,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5416666666666666,0.5,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1096,0.6666666666666666,0.625,0.5833333333333334,0.5833333333333334,0.5208333333333334,0.5208333333333334,0.4583333333333333,0.4375,0.3958333333333333,0.3958333333333333,0.375
48,4,3,0.03,4,1097,0.6666666666666666,0.625,0.6041666666666666,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.375,0.2916666666666667,0.22916666666666666,0.1875,0.1875
48,4,3,0.03,4,1098,0.6666666666666666,0.6041666666666666,0.5,0.5,0.4791666666666667,0.4791666666666667,0.4583333333333333,0.375,0.3333333333333333,0.3333333333333333,0.2708333333333333
48,4,3,0.03,4,1099,0.6666666666666666,0.5625,0.5416666666666666,0.5,0.4791666666666667,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.375,0.3333333333333333
48,4,3,0.03,4,1100,0.6666666666666666,0.625,0.625,0.5833333333333334,0.5625,0.4791666666666667,0.4583333333333333,0.375,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,1101,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1102,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,1103,0.6666666666666666,0.6458333333333334,0.5208333333333334,0.4791666666666667,0.4375,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1104,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1105,0.6666666666666666,0.625,0.5625,0.5,0.4166666666666667,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333
48,4,3,0.03,4,1106,0.6666666666666666,0.6041666666666666,0.5625,0.5625,0.5625,0.5416666666666666,0.5208333333333334,0.4791666666666667,0.4375,0.4166666666666667,0.4166666666666667
48,4,3,0.03,4,1107,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4583333333333333,0.4583333333333333,0.3958333333333333,0.2916666666666667,0.20833333333333334,0.1875,0.16666666666666666
48,4,3,0.03,4,1108,0.6666666666666666,0.6041666666666666,0.5833333333333334,0.5625,0.5208333333333334,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.4375
48,4,3,0.03,4,1109,0.6666666666666666,0.6666666666666666,0.6041666666666666,0.5625,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.375,0.3333333333333333,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1110,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4166666666666667,0.375,0.375,0.375,0.375,0.3541666666666667,0.25,0.22916666666666666
48,4,3,0.03,4,1111,0.6666666666666666,0.6041666666666666,0.5625,0.4791666666666667,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.3125,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1112,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.5,0.4583333333333333,0.4375,0.4166666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333
48,4,3,0.03,4,1113,0.6666666666666666,0.625,0.4791666666666667,0.3958333333333333,0.375,0.3333333333333333,0.3125,0.2708333333333333,0.25,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1114,0.6666666666666666,0.5416666666666666,0.5,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.3125,0.25,0.16666666666666666,0.14583333333333334
48,4,3,0.03,4,1115,0.6666666666666666,0.6041666666666666,0.5625,0.5208333333333334,0.5208333333333334,0.4375,0.3958333333333333,0.3958333333333333,0.375,0.375,0.3541666666666667
48,4,3,0.03,4,1116,0.6666666666666666,0.6458333333333334,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.4375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1117,0.6666666666666666,0.5416666666666666,0.4791666666666667,0.4166666666666667,0.375,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.20833333333333334,0.16666666666666666
48,4,3,0.03,4,1118,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5208333333333334,0.5,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.3125,0.2916666666666667
48,4,3,0.03,4,1119,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4375,0.4166666666666667,0.3541666666666667,0.3125,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1120,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4375,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125,0.2708333333333333
48,4,3,0.03,4,1121,0.6666666666666666,0.6458333333333334,0.5208333333333334,0.4791666666666667,0.4583333333333333,0.375,0.375,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125
48,4,3,0.03,4,1122,0.6666666666666666,0.6458333333333334,0.5625,0.5,0.4375,0.3958333333333333,0.3541666666666667,0.3125,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,1123,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.375,0.3125,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1124,0.6666666666666666,0.625,0.625,0.5,0.4375,0.3958333333333333,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.2916666666666667
48,4,3,0.03,4,1125,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4375,0.3541666666666667,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1126,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.4583333333333333,0.4375,0.375,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.25,0.20833333333333334
48,4,3,0.03,4,1127,0.6666666666666666,0.6666666666666666,0.5,0.4583333333333333,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3125,0.2916666666666667,0.22916666666666666
48,4,3,0.03,4,1128,0.6666666666666666,0.625,0.5625,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,1129,0.6666666666666666,0.625,0.5833333333333334,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,1130,0.6666666666666666,0.5833333333333334,0.5625,0.5416666666666666,0.5,0.3333333333333333,0.3125,0.3125,0.3125,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1131,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3333333333333333,0.3125,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1132,0.6666666666666666,0.6041666666666666,0.5625,0.5625,0.5208333333333334,0.5208333333333334,0.4166666666666667,0.3541666666666667,0.2916666666666667,0.25,0.22916666666666666
48,4,3,0.03,4,1133,0.6666666666666666,0.6458333333333334,0.5416666666666666,0.4166666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.25,0.25,0.25
48,4,3,0.03,4,1134,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.3541666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,1135,0.6666666666666666,0.5625,0.4375,0.4166666666666667,0.375,0.3541666666666667,0.3333333333333333,0.3125,0.2708333333333333,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1136,0.6666666666666666,0.5416666666666666,0.5208333333333334,0.4583333333333333,0.4375,0.3958333333333333,0.3541666666666667,0.2708333333333333,0.2708333333333333,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,1137,0.6666666666666666,0.625,0.4791666666666667,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.3333333333333333,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,1138,0.6666666666666666,0.5625,0.5208333333333334,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3125,0.3125,0.2708333333333333
48,4,3,0.03,4,1139,0.6666666666666666,0.5416666666666666,0.4166666666666667,0.375,0.375,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.25,0.22916666666666666
48,4,3,0.03,4,1140,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4791666666666667,0.4791666666666667,0.4166666666666667,0.3958333333333333,0.3958333333333333,0.3541666666666667,0.3541666666666667,0.3125
48,4,3,0.03,4,1141,0.6666666666666666,0.6041666666666666,0.5625,0.5,0.5,0.4583333333333333,0.3541666666666667,0.3125,0.2708333333333333,0.2708333333333333,0.25
48,4,3,0.03,4,1142,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5208333333333334,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.2708333333333333,0.25,0.20833333333333334
48,4,3,0.03,4,1143,0.6666666666666666,0.6458333333333334,0.6458333333333334,0.5833333333333334,0.4791666666666667,0.4375,0.4166666666666667,0.3958333333333333,0.375,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1144,0.6666666666666666,0.625,0.5416666666666666,0.5416666666666666,0.5,0.4583333333333333,0.4583333333333333,0.375,0.3541666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1145,0.6666666666666666,0.6458333333333334,0.5625,0.5,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.3125,0.2708333333333333,0.25
48,4,3,0.03,4,1146,0.6666666666666666,0.6041666666666666,0.4791666666666667,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1147,0.6666666666666666,0.5625,0.5208333333333334,0.4583333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.2708333333333333,0.25
48,4,3,0.03,4,1148,0.6666666666666666,0.625,0.5833333333333334,0.4791666666666667,0.4375,0.3958333333333333,0.3958333333333333,0.375,0.3125,0.25,0.22916666666666666
48,4,3,0.03,4,1149,0.6666666666666666,0.625,0.5208333333333334,0.4375,0.375,0.3333333333333333,0.2916666666666667,0.22916666666666666,0.20833333333333334,0.1875,0.16666666666666666
48,4,3,0.03,4,1150,0.6666666666666666,0.5208333333333334,0.3958333333333333,0.375,0.3541666666666667,0.3125,0.3125,0.2916666666666667,0.25,0.22916666666666666,0.22916666666666666
48,4,3,0.03,4,1151,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333
48,4,3,0.03,4,1152,0.6666666666666666,0.5416666666666666,0.4583333333333333,0.375,0.3541666666666667,0.3333333333333333,0.25,0.22916666666666666,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1153,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4583333333333333,0.3958333333333333,0.3541666666666667,0.3125,0.3125,0.3125,0.3125,0.3125
48,4,3,0.03,4,1154,0.6666666666666666,0.5625,0.5,0.4791666666666667,0.4791666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3125,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1155,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.4375,0.3958333333333333,0.375,0.3125,0.2708333333333333,0.22916666666666666,0.20833333333333334,0.20833333333333334
48,4,3,0.03,4,1156,0.6666666666666666,0.6458333333333334,0.5833333333333334,0.5625,0.5416666666666666,0.5,0.4583333333333333,0.4375,0.3958333333333333,0.375,0.3541666666666667
48,4,3,0.03,4,1157,0.6666666666666666,0.5625,0.5208333333333334,0.4583333333333333,0.4583333333333333,0.4375,0.4375,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.2916666666666667
48,4,3,0.03,4,1158,0.6666666666666666,0.5833333333333334,0.5,0.4375,0.3958333333333333,0.3333333333333333,0.2916666666666667,0.22916666666666666,0.22916666666666666,0.1875,0.16666666666666666
48,4,3,0.03,4,1159,0.6666666666666666,0.5833333333333334,0.5,0.4583333333333333,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1160,0.6666666666666666,0.625,0.5625,0.5,0.4375,0.375,0.375,0.3125,0.2916666666666667,0.2916666666666667,0.2916666666666667
48,4,3,0.03,4,1161,0.6666666666666666,0.6041666666666666,0.5208333333333334,0.4375,0.3958333333333333,0.3333333333333333,0.3125,0.2916666666666667,0.2916666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1162,0.6666666666666666,0.5416666666666666,0.5,0.4583333333333333,0.4583333333333333,0.4166666666666667,0.3958333333333333,0.3125,0.3125,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1163,0.6666666666666666,0.5833333333333334,0.5208333333333334,0.4166666666666667,0.3958333333333333,0.375,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333,0.2708333333333333
48,4,3,0.03,4,1164,0.6666666666666666,0.6458333333333334,0.625,0.6041666666666666,0.5625,0.4791666666666667,0.4375,0.3958333333333333,0.3541666666666667,0.2708333333333333,0.22916666666666666
48,4,3,0.03,4,1165,0.6666666666666666,0.5833333333333334,0.5416666666666666,0.5,0.4791666666666667,0.4166666666666667,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3333333333333333,0.3125
48,4,3,0.03,4,1166,0.6666666666666666,0.6041666666666666,0.5416666666666666,0.5416666666666666,0.4791666666666667,0.4583333333333333,0.4583333333333333,0.3125,0.2708333333333333,0.2708333333333333,0.20833333333333334
48,4,3,0.03,4,1167,0.6666666666666666,0.625,0.5208333333333334,0.4166666666666667,0.3958333333333333,0.3125,0.2916666666666667,0.2708333333333333,0.25,0.20833333333333334,0.1875
48,4,3,0.03,4,1168,0.6666666666666666,0.5416666666666666,0.5,0.4791666666666667,0.4375,0.4166666666666667,0.3541666666666667,0.3125,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1169,0.6666666666666666,0.5833333333333334,0.4791666666666667,0.4375,0.4166666666666667,0.3541666666666667,0.3541666666666667,0.3125,0.2708333333333333,0.22916666666666666,0.20833333333333334
48,4,3,0.03,4,1170,0.6666666666666666,0.625,0.5625,0.5,0.4583333333333333,0.4375,0.375,0.3541666666666667,0.3125,0.2916666666666667,0.2708333333333333
48,4,3,0.03,4,1171,0.6666666666666666,0.625,0.5416666666666666,0.4166666666666667,0.3958333333333333,0.3541666666666667,0.3333333333333333,0.2708333333333333,0.22916666666666666,0.22916666666666666,0.20833333333333334
